158.06 	482.02 	52.26 	14.95 	1	10	0	-0.018493497	0	0
158.14 	482.04 	52.26 	15.05 	1	10	0	-0.018740008	0	0
158.21 	482.06 	52.26 	15.16 	1	10	0	-0.018986383	0	0
158.29 	482.08 	52.26 	15.27 	1	10	0	-0.019232482	0	0
158.36 	482.10 	52.26 	15.38 	1	10	0	-0.019478165	0	0
158.43 	482.12 	52.26 	15.49 	1	10	0	-0.019723292	0	0
158.51 	482.15 	52.26 	15.60 	1	10	0	-0.019967723	0	0
158.58 	482.17 	52.26 	15.72 	1	10	0	-0.020211319	0	0
158.66 	482.19 	52.26 	15.83 	1	10	0	-0.020453943	0	0
158.73 	482.21 	52.26 	15.95 	1	10	0	-0.020695454	0	0
158.80 	482.23 	52.26 	16.07 	1	10	0	-0.020935715	0	0
158.88 	482.26 	52.26 	16.19 	1	10	0	-0.021174562	0	0
158.95 	482.28 	52.26 	16.31 	1	10	0	-0.021411674	0	0
159.03 	482.30 	52.26 	16.43 	1	10	0	-0.021646671	0	0
159.10 	482.33 	52.26 	16.56 	1	10	0	-0.021879173	0	0
159.17 	482.35 	52.26 	16.68 	1	10	0	-0.0221088	0	0
159.25 	482.37 	52.26 	16.81 	1	10	0	-0.022335173	0	0
159.32 	482.40 	52.26 	16.94 	1	10	0	-0.022557915	0	0
159.39 	482.42 	52.26 	17.07 	1	10	0	-0.022776645	0	0
159.47 	482.44 	52.26 	17.20 	1	10	0	-0.022990987	0	0
159.54 	482.47 	52.26 	17.33 	1	10	0	-0.023200563	0	0
159.61 	482.49 	52.26 	17.47 	1	10	0	-0.023404991	0	0
159.69 	482.52 	52.26 	17.60 	1	10	0	-0.023603874	0	0
159.76 	482.54 	52.26 	17.74 	1	10	0	-0.023796809	0	0
159.83 	482.57 	52.26 	17.88 	1	10	0	-0.023983392	0	0
159.91 	482.59 	52.26 	18.02 	1	10	0	-0.02416322	0	0
159.98 	482.62 	52.26 	18.16 	1	10	0	-0.024335888	0	0
160.05 	482.64 	52.26 	18.30 	1	10	0	-0.024500999	0	0
160.13 	482.67 	52.26 	18.45 	1	10	0	-0.024658154	0	0
160.20 	482.69 	52.26 	18.59 	1	10	0	-0.024806955	0	0
160.27 	482.72 	52.26 	18.74 	1	10	0	-0.024947003	0	0
160.34 	482.75 	52.26 	18.89 	1	10	0	-0.025077901	0	0
160.42 	482.77 	52.26 	19.04 	1	10	0	-0.02519925	0	0
160.49 	482.80 	52.26 	19.19 	1	10	0	-0.025310649	0	0
160.56 	482.82 	52.26 	19.34 	1	10	0	-0.025411698	0	0
160.63 	482.85 	52.26 	19.50 	1	10	0	-0.025501999	0	0
160.71 	482.88 	52.26 	19.65 	1	10	0	-0.025581182	0	0
160.78 	482.91 	52.26 	19.81 	1	10	0	-0.025649058	0	0
160.85 	482.93 	52.26 	19.96 	1	10	0	-0.025705506	0	0
160.92 	482.96 	52.26 	20.12 	1	10	0	-0.025750402	0	0
161.00 	482.99 	52.26 	20.28 	1	10	0	-0.025783623	0	0
161.07 	483.02 	52.26 	20.43 	1	10	0	-0.025805047	0	0
161.14 	483.04 	52.26 	20.59 	1	10	0	-0.02581455	0	0
161.21 	483.07 	52.26 	20.75 	1	10	0	-0.025812005	0	0
161.28 	483.10 	52.26 	20.91 	1	10	0	-0.025797289	0	0
161.36 	483.13 	52.26 	21.07 	1	10	0	-0.025770277	0	0
161.43 	483.16 	52.26 	21.23 	1	10	0	-0.025730893	0	0
161.50 	483.19 	52.26 	21.39 	1	10	0	-0.025679377	0	0
161.57 	483.22 	52.26 	21.55 	1	10	0	-0.025616081	0	0
161.64 	483.25 	52.26 	21.70 	1	10	0	-0.025541361	0	0
161.71 	483.28 	52.26 	21.86 	1	10	0	-0.025455573	0	0
161.78 	483.31 	52.26 	22.01 	1	10	0	-0.02535907	0	0
161.85 	483.34 	52.26 	22.16 	1	10	0	-0.025252207	0	0
161.93 	483.37 	52.26 	22.31 	1	10	0	-0.025135336	0	0
162.00 	483.40 	52.26 	22.46 	1	10	0	-0.025008811	0	0
162.07 	483.43 	52.26 	22.61 	1	10	0	-0.024872985	0	0
162.14 	483.46 	52.26 	22.76 	1	10	0	-0.024728216	0	0
162.21 	483.49 	52.26 	22.91 	1	10	0	-0.024574894	0	0
162.28 	483.52 	52.26 	23.05 	1	10	0	-0.024413423	0	0
162.35 	483.55 	52.26 	23.20 	1	10	0	-0.024244206	0	0
162.42 	483.59 	52.26 	23.34 	1	10	0	-0.024067647	0	0
162.49 	483.62 	52.26 	23.48 	1	10	0	-0.023884149	0	0
162.56 	483.65 	52.26 	23.62 	1	10	0	-0.023694113	0	0
162.63 	483.68 	52.26 	23.75 	1	10	0	-0.023497939	0	0
162.70 	483.71 	52.26 	23.89 	1	10	0	-0.023296027	0	0
162.77 	483.75 	52.26 	24.03 	1	10	0	-0.023088778	0	0
162.84 	483.78 	52.26 	24.16 	1	10	0	-0.022876592	0	0
162.91 	483.81 	52.26 	24.29 	1	10	0	-0.02265987	0	0
162.98 	483.85 	52.26 	24.42 	1	10	0	-0.022439015	0	0
163.05 	483.88 	52.26 	24.55 	1	10	0	-0.022214429	0	0
163.12 	483.91 	52.26 	24.68 	1	10	0	-0.021986513	0	0
163.19 	483.95 	52.26 	24.81 	1	10	0	-0.021755655	0	0
163.26 	483.98 	52.26 	24.93 	1	10	0	-0.021522151	0	0
163.33 	484.01 	52.26 	25.05 	1	10	0	-0.021286263	0	0
163.40 	484.05 	52.26 	25.18 	1	10	0	-0.021048255	0	0
163.47 	484.08 	52.26 	25.30 	1	10	0	-0.020808389	0	0
163.54 	484.11 	52.26 	25.42 	1	10	0	-0.020566927	0	0
163.61 	484.15 	52.26 	25.53 	1	10	0	-0.020324135	0	0
163.68 	484.18 	52.26 	25.65 	1	10	0	-0.020080275	0	0
163.75 	484.22 	52.26 	25.77 	1	10	0	-0.019835613	0	0
163.81 	484.25 	52.26 	25.88 	1	10	0	-0.019590413	0	0
163.88 	484.29 	52.26 	25.99 	1	10	0	-0.019344913	0	0
163.95 	484.32 	52.26 	26.10 	1	10	0	-0.019099197	0	0
164.02 	484.36 	52.26 	26.21 	1	10	0	-0.018853287	0	0
164.09 	484.39 	52.26 	26.32 	1	10	0	-0.018607207	0	0
164.16 	484.43 	52.26 	26.43 	1	10	0	-0.018360981	0	0
164.23 	484.46 	52.26 	26.53 	1	10	0	-0.01811463	0	0
164.30 	484.50 	52.26 	26.64 	1	10	0	-0.01786818	0	0
164.36 	484.54 	52.26 	26.74 	1	10	0	-0.017621655	0	0
164.43 	484.57 	52.26 	26.84 	1	10	0	-0.017375079	0	0
164.50 	484.61 	52.26 	26.94 	1	10	0	-0.017128478	0	0
164.57 	484.64 	52.26 	27.04 	1	10	0	-0.016881872	0	0
164.64 	484.68 	52.26 	27.13 	1	10	0	-0.016635269	0	0
164.71 	484.72 	52.26 	27.23 	1	10	0	-0.016388668	0	0
164.77 	484.75 	52.26 	27.32 	1	10	0	-0.016142067	0	0
164.84 	484.79 	52.26 	27.42 	1	10	0	-0.015895467	0	0
164.91 	484.83 	52.26 	27.51 	1	10	0	-0.015648867	0	0
164.98 	484.86 	52.26 	27.60 	1	10	0	-0.015402268	0	0
165.04 	484.90 	52.26 	27.68 	1	10	0	-0.015155668	0	0
165.11 	484.94 	52.26 	27.77 	1	10	0	-0.014909069	0	0
165.18 	484.97 	52.26 	27.86 	1	10	0	-0.014662472	0	0
165.25 	485.01 	52.26 	27.94 	1	10	0	-0.014415876	0	0
165.32 	485.05 	52.26 	28.02 	1	10	0	-0.014169282	0	0
165.38 	485.09 	52.26 	28.11 	1	10	0	-0.013922689	0	0
165.45 	485.12 	52.26 	28.18 	1	10	0	-0.013676097	0	0
165.52 	485.16 	52.26 	28.26 	1	10	0	-0.013429506	0	0
165.59 	485.20 	52.26 	28.34 	1	10	0	-0.013182915	0	0
165.65 	485.24 	52.26 	28.42 	1	10	0	-0.012936324	0	0
165.72 	485.27 	52.26 	28.49 	1	10	0	-0.012689734	0	0
165.79 	485.31 	52.26 	28.56 	1	10	0	-0.012443144	0	0
165.86 	485.35 	52.26 	28.63 	1	10	0	-0.012196555	0	0
165.92 	485.39 	52.26 	28.70 	1	10	0	-0.011949968	0	0
165.99 	485.43 	52.26 	28.77 	1	10	0	-0.011703387	0	0
166.06 	485.46 	52.26 	28.84 	1	10	0	-0.011456818	0	0
166.12 	485.50 	52.26 	28.91 	1	10	0	-0.011210269	0	0
166.19 	485.54 	52.26 	28.97 	1	10	0	-0.010963744	0	0
166.26 	485.58 	52.26 	29.03 	1	10	0	-0.010717251	0	0
166.32 	485.62 	52.26 	29.09 	1	10	0	-0.010470796	0	0
166.39 	485.66 	52.26 	29.15 	1	10	0	-0.010224385	0	0
166.46 	485.70 	52.26 	29.21 	1	10	0	-0.009978026	0	0
166.53 	485.73 	52.26 	29.27 	1	10	0	-0.009731725	0	0
166.59 	485.77 	52.26 	29.33 	1	10	0	-0.009485496	0	0
166.66 	485.81 	52.26 	29.38 	1	10	0	-0.009239417	0	0
166.73 	485.85 	52.26 	29.43 	1	10	0	-0.008993599	0	0
166.79 	485.89 	52.26 	29.48 	1	10	0	-0.008748156	0	0
166.86 	485.93 	52.26 	29.53 	1	10	0	-0.008503201	0	0
166.93 	485.97 	52.26 	29.58 	1	10	0	-0.008258845	0	0
166.99 	486.01 	52.26 	29.63 	1	10	0	-0.008015203	0	0
167.06 	486.05 	52.26 	29.68 	1	10	0	-0.007772385	0	0
167.13 	486.09 	52.26 	29.72 	1	10	0	-0.007530506	0	0
167.19 	486.13 	52.26 	29.76 	1	10	0	-0.007289679	0	0
167.26 	486.17 	52.26 	29.81 	1	10	0	-0.007050021	0	0
167.32 	486.20 	52.26 	29.85 	1	10	0	-0.006811703	0	0
167.39 	486.24 	52.26 	29.88 	1	10	0	-0.006574922	0	0
167.46 	486.28 	52.26 	29.92 	1	10	0	-0.006339878	0	0
167.52 	486.32 	52.26 	29.96 	1	10	0	-0.006106769	0	0
167.59 	486.36 	52.26 	29.99 	1	10	0	-0.005875795	0	0
167.66 	486.40 	52.26 	30.03 	1	10	0	-0.005647153	0	0
167.72 	486.44 	52.26 	30.06 	1	10	0	-0.005421042	0	0
167.79 	486.48 	52.26 	30.09 	1	10	0	-0.005197662	0	0
167.86 	486.52 	52.26 	30.12 	1	10	0	-0.004977212	0	0
167.92 	486.56 	52.26 	30.14 	1	10	0	-0.00475989	0	0
167.99 	486.60 	52.26 	30.17 	1	10	0	-0.004545896	0	0
168.05 	486.64 	52.26 	30.19 	1	10	0	-0.004335433	0	0
168.12 	486.68 	52.26 	30.22 	1	10	0	-0.004128701	0	0
168.19 	486.72 	52.26 	30.24 	1	10	0	-0.003925901	0	0
168.25 	486.76 	52.26 	30.26 	1	10	0	-0.003727234	0	0
168.32 	486.80 	52.26 	30.28 	1	10	0	-0.003532893	0	0
168.38 	486.84 	52.26 	30.30 	1	10	0	-0.003343064	0	0
168.45 	486.88 	52.26 	30.31 	1	10	0	-0.003157937	0	0
168.52 	486.92 	52.26 	30.33 	1	10	0	-0.0029777	0	0
168.58 	486.96 	52.26 	30.34 	1	10	0	-0.002802541	0	0
168.65 	487.00 	52.26 	30.35 	1	10	0	-0.002632648	0	0
168.72 	487.04 	52.26 	30.36 	1	10	0	-0.002468209	0	0
168.78 	487.08 	52.26 	30.37 	1	10	0	-0.002309412	0	0
168.85 	487.12 	52.26 	30.38 	1	10	0	-0.002156446	0	0
168.91 	487.16 	52.26 	30.39 	1	10	0	-0.002009484	0	0
168.98 	487.20 	52.26 	30.40 	1	10	0	-0.001868573	0	0
169.05 	487.24 	52.26 	30.40 	1	10	0	-0.001733688	0	0
169.11 	487.28 	52.26 	30.41 	1	10	0	-0.001604805	0	0
169.18 	487.32 	52.26 	30.41 	1	10	0	-0.0014819	0	0
169.24 	487.36 	52.26 	30.41 	1	10	0	-0.001364949	0	0
169.31 	487.40 	52.26 	30.42 	1	10	0	-0.001253927	0	0
169.38 	487.44 	52.26 	30.42 	1	10	0	-0.001148809	0	0
169.44 	487.48 	52.26 	30.42 	1	10	0	-0.001049573	0	0
169.51 	487.52 	52.26 	30.42 	1	10	0	-0.000956193	0	0
169.57 	487.56 	52.26 	30.42 	1	10	0	-0.000868633	0	0
169.64 	487.60 	52.26 	30.42 	1	10	0	-0.000786757	0	0
169.71 	487.64 	52.26 	30.42 	1	10	0	-0.000710367	0	0
169.77 	487.68 	52.26 	30.42 	1	10	0	-0.000639268	0	0
169.84 	487.72 	52.26 	30.42 	1	10	0	-0.000573264	0	0
169.90 	487.76 	52.26 	30.42 	1	10	0	-0.000512157	0	0
169.97 	487.80 	52.26 	30.42 	1	10	0	-0.000455752	0	0
170.04 	487.84 	52.26 	30.42 	1	10	0	-0.000403853	0	0
170.10 	487.88 	52.26 	30.42 	1	10	0	-0.000356262	0	0
170.17 	487.92 	52.26 	30.42 	1	10	0	-0.000312784	0	0
170.23 	487.96 	52.26 	30.42 	1	10	0	-0.000273222	0	0
170.30 	488.00 	52.26 	30.42 	1	10	0	-0.000237376	0	0
170.37 	488.04 	52.26 	30.42 	1	10	0	-0.000205045	0	0
170.43 	488.08 	52.26 	30.42 	1	10	0	-0.000176028	0	0
170.50 	488.12 	52.26 	30.42 	1	10	0	-0.000150124	0	0
170.56 	488.16 	52.26 	30.42 	1	10	0	-0.000127131	0	0
170.63 	488.20 	52.26 	30.42 	1	10	0	-0.000106853	0	0
170.70 	488.24 	52.26 	30.42 	1	10	0	-8.91E-05	0	0
170.76 	488.28 	52.26 	30.42 	1	10	0	-7.37E-05	0	0
170.83 	488.32 	52.26 	30.42 	1	10	0	-6.04E-05	0	0
170.89 	488.36 	52.26 	30.42 	1	10	0	-4.90E-05	0	0
170.96 	488.40 	52.26 	30.42 	1	10	0	-3.94E-05	0	0
171.03 	488.44 	52.26 	30.42 	1	10	0	-3.13E-05	0	0
171.09 	488.48 	52.26 	30.42 	1	10	0	-2.46E-05	0	0
171.16 	488.52 	52.26 	30.42 	1	10	0	-1.90E-05	0	0
171.22 	488.56 	52.26 	30.42 	1	10	0	-1.44E-05	0	0
171.29 	488.60 	52.26 	30.42 	1	10	0	-1.06E-05	0	0
171.36 	488.64 	52.26 	30.42 	1	10	0	-7.65E-06	0	0
171.42 	488.68 	52.26 	30.42 	1	10	0	-5.32E-06	0	0
171.49 	488.73 	52.26 	30.42 	1	10	0	-3.58E-06	0	0
171.55 	488.77 	52.26 	30.42 	1	10	0	-2.32E-06	0	0
171.62 	488.81 	52.26 	30.42 	1	10	0	-1.47E-06	0	0
171.69 	488.85 	52.26 	30.42 	1	10	0	-9.33E-07	0	0
171.75 	488.89 	52.26 	30.42 	1	10	0	-6.22E-07	0	0
171.82 	488.93 	52.26 	30.42 	1	10	0	-4.48E-07	0	0
171.88 	488.97 	52.26 	30.42 	1	10	0	-3.30E-07	0	0
171.95 	489.01 	52.26 	30.42 	1	10	0	-2.34E-07	0	0
172.02 	489.05 	52.26 	30.42 	1	10	0	-1.59E-07	0	0
172.08 	489.09 	52.26 	30.42 	1	10	0	-1.02E-07	0	0
172.15 	489.13 	52.26 	30.42 	1	10	0	-6.09E-08	0	0
172.22 	489.17 	52.26 	30.42 	1	10	0	-3.25E-08	0	0
172.28 	489.21 	52.26 	30.42 	1	10	0	-1.46E-08	0	0
172.35 	489.25 	52.26 	30.42 	1	10	0	-4.94E-09	0	0
172.41 	489.29 	52.26 	30.42 	1	10	0	-8.82E-10	0	0
172.48 	489.33 	52.26 	30.42 	1	10	0	-9.94E-12	0	0
172.55 	489.37 	52.26 	30.42 	1	10	0	3.37E-14	0	0
172.61 	489.41 	52.26 	30.42 	1	10	0	-1.91E-14	0	0
172.68 	489.45 	52.26 	30.42 	1	10	0	-5.51E-14	0	0
172.74 	489.49 	52.26 	30.42 	1	10	0	-1.09E-13	0	0
172.81 	489.53 	52.26 	30.42 	1	10	0	-1.07E-13	0	0
172.88 	489.57 	52.26 	30.42 	1	10	0	-1.32E-13	0	0
172.94 	489.61 	52.26 	30.42 	1	10	0	-1.20E-13	0	0
173.01 	489.65 	52.26 	30.42 	1	10	0	-1.27E-13	0	0
173.07 	489.69 	52.26 	30.42 	1	10	0	-1.11E-13	0	0
173.14 	489.73 	52.26 	30.42 	1	10	0	-9.20E-14	0	0
173.21 	489.77 	52.26 	30.42 	1	10	0	-7.07E-14	0	0
173.27 	489.81 	52.26 	30.42 	1	10	0	-6.20E-14	0	0
173.34 	489.85 	52.26 	30.42 	1	10	0	-3.26E-14	0	0
173.40 	489.89 	52.26 	30.42 	1	10	0	-2.60E-14	0	0
173.47 	489.93 	52.26 	30.42 	1	10	0	-9.40E-15	0	0
173.54 	489.97 	52.26 	30.42 	1	10	0	5.80E-16	0	0
173.60 	490.01 	52.26 	30.42 	1	10	0	7.78E-15	0	0
173.67 	490.05 	52.26 	30.42 	1	10	0	3.73E-15	0	0
173.73 	490.09 	52.26 	30.42 	1	10	0	1.70E-14	0	0
173.80 	490.13 	52.26 	30.42 	1	10	0	3.50E-14	0	0
173.87 	490.17 	52.26 	30.42 	1	10	0	7.37E-15	0	0
173.93 	490.21 	52.26 	30.42 	1	10	0	5.96E-15	0	0
174.00 	490.25 	52.26 	30.42 	1	10	0	-1.16E-14	0	0
174.06 	490.29 	52.26 	30.42 	1	10	0	-3.11E-14	0	0
174.13 	490.33 	52.26 	30.42 	1	10	0	-5.39E-14	0	0
174.20 	490.37 	52.26 	30.42 	1	10	0	-8.54E-14	0	0
174.26 	490.41 	52.26 	30.42 	1	10	0	-1.43E-13	0	0
174.33 	490.45 	52.26 	30.42 	1	10	0	-2.23E-13	0	0
174.39 	490.49 	52.26 	30.42 	1	10	0	-2.64E-13	0	0
174.46 	490.53 	52.26 	30.42 	1	10	0	-3.32E-13	0	0
174.53 	490.57 	52.26 	30.42 	1	10	0	-3.86E-13	0	0
174.59 	490.61 	52.26 	30.42 	1	10	0	-4.34E-13	0	0
174.66 	490.65 	52.26 	30.42 	1	10	0	-4.57E-13	0	0
174.72 	490.69 	52.26 	30.42 	1	10	0	-5.16E-13	0	0
174.79 	490.73 	52.26 	30.42 	1	10	0	-5.30E-13	0	0
174.86 	490.77 	52.26 	30.42 	1	10	0	-5.43E-13	0	0
174.92 	490.81 	52.26 	30.42 	1	10	0	-5.36E-13	0	0
174.99 	490.85 	52.26 	30.42 	1	10	0	-5.35E-13	0	0
175.05 	490.89 	52.26 	30.42 	1	10	0	-5.14E-13	0	0
175.12 	490.93 	52.26 	30.42 	1	10	0	-5.15E-13	0	0
175.19 	490.97 	52.26 	30.42 	1	10	0	-4.78E-13	0	0
175.25 	491.01 	52.26 	30.42 	1	10	0	-4.65E-13	0	0
175.32 	491.05 	52.26 	30.42 	1	10	0	-4.39E-13	0	0
175.38 	491.09 	52.26 	30.42 	1	10	0	-4.35E-13	0	0
175.45 	491.13 	52.26 	30.42 	1	10	0	-4.15E-13	0	0
175.52 	491.17 	52.26 	30.42 	1	10	0	-4.08E-13	0	0
175.58 	491.21 	52.26 	30.42 	1	10	0	-3.85E-13	0	0
175.65 	491.25 	52.26 	30.42 	1	10	0	-3.75E-13	0	0
175.71 	491.29 	52.26 	30.42 	1	10	0	-3.40E-13	0	0
175.78 	491.33 	52.26 	30.42 	1	10	0	-3.21E-13	0	0
175.85 	491.37 	52.26 	30.42 	1	10	0	-2.93E-13	0	0
175.91 	491.41 	52.26 	30.42 	1	10	0	-2.60E-13	0	0
175.98 	491.45 	52.26 	30.42 	1	10	0	-2.17E-13	0	0
176.05 	491.49 	52.26 	30.42 	1	10	0	-1.83E-13	0	0
176.11 	491.53 	52.26 	30.42 	1	10	0	-1.68E-13	0	0
176.18 	491.57 	52.26 	30.42 	1	10	0	-1.12E-13	0	0
176.24 	491.61 	52.26 	30.42 	1	10	0	-9.60E-14	0	0
176.31 	491.65 	52.26 	30.42 	1	10	0	-6.69E-14	0	0
176.38 	491.69 	52.26 	30.42 	1	10	0	-3.39E-14	0	0
176.44 	491.73 	52.26 	30.42 	1	10	0	-7.49E-15	0	0
176.51 	491.77 	52.26 	30.42 	1	10	0	1.22E-14	0	0
176.57 	491.81 	52.26 	30.42 	1	10	0	3.05E-14	0	0
176.64 	491.85 	52.26 	30.42 	1	10	0	8.04E-14	0	0
176.71 	491.89 	52.26 	30.42 	1	10	0	1.07E-13	0	0
176.77 	491.93 	52.26 	30.42 	1	10	0	1.46E-13	0	0
176.84 	491.97 	52.26 	30.42 	1	10	0	1.64E-13	0	0
176.90 	492.01 	52.26 	30.42 	1	10	0	2.18E-13	0	0
176.97 	492.05 	52.26 	30.42 	1	10	0	2.32E-13	0	0
177.04 	492.09 	52.26 	30.42 	1	10	0	2.73E-13	0	0
177.10 	492.13 	52.26 	30.42 	1	10	0	2.96E-13	0	0
177.17 	492.17 	52.26 	30.42 	1	10	0	3.23E-13	0	0
177.23 	492.21 	52.26 	30.42 	1	10	0	3.41E-13	0	0
177.30 	492.25 	52.26 	30.42 	1	10	0	3.61E-13	0	0
177.37 	492.29 	52.26 	30.42 	1	10	0	3.81E-13	0	0
177.43 	492.33 	52.26 	30.42 	1	10	0	4.00E-13	0	0
177.50 	492.37 	52.26 	30.42 	1	10	0	3.92E-13	0	0
177.56 	492.41 	52.26 	30.42 	1	10	0	3.93E-13	0	0
177.63 	492.45 	52.26 	30.42 	1	10	0	4.00E-13	0	0
177.70 	492.50 	52.26 	30.42 	1	10	0	4.08E-13	0	0
177.76 	492.54 	52.26 	30.42 	1	10	0	3.93E-13	0	0
177.83 	492.58 	52.26 	30.42 	1	10	0	3.74E-13	0	0
177.89 	492.62 	52.26 	30.42 	1	10	0	3.53E-13	0	0
177.96 	492.66 	52.26 	30.42 	1	10	0	3.21E-13	0	0
178.03 	492.70 	52.26 	30.42 	1	10	0	2.68E-13	0	0
178.09 	492.74 	52.26 	30.42 	1	10	0	2.26E-13	0	0
178.16 	492.78 	52.26 	30.42 	1	10	0	1.71E-13	0	0
178.22 	492.82 	52.26 	30.42 	1	10	0	9.93E-14	0	0
178.29 	492.86 	52.26 	30.42 	1	10	0	3.25E-14	0	0
178.36 	492.90 	52.26 	30.42 	1	10	0	-4.16E-14	0	0
178.42 	492.94 	52.26 	30.42 	1	10	0	-9.77E-14	0	0
